RPM,Bar,MAP,Temp,TPS,Voltage,MPH,EPCPSI,controlslocked,EPCPWM,Gear,TCC,Fuel,Oil
1092,100.0,31.2,192.0,11.3,12.9,0,68,0,80,1,0,8,53
1092,100.0,31.2,192.0,11.3,12.9,0,68,0,80,1,0,8,53
1065,100.0,50.5,191.4,13.2,12.9,0,56,0,80,1,0,8,51
1065,100.0,50.5,191.4,13.2,12.9,0,56,0,80,1,0,8,51
1065,100.0,50.5,191.4,13.2,12.9,0,56,0,80,1,0,8,51
1065,100.0,50.5,191.4,13.2,12.9,0,56,0,80,1,0,8,51
1405,100.0,58.4,191.5,16.4,12.9,0,18,0,80,1,0,8,66
1405,100.0,58.4,191.5,16.4,12.9,0,18,0,80,1,0,8,66
1405,100.0,58.4,191.5,16.4,12.9,0,18,0,80,1,0,8,66
1405,100.0,58.4,191.5,16.4,12.9,0,18,0,80,1,0,8,66
2052,100.0,59.5,191.5,19.9,12.9,0,45,0,79,1,0,8,82
2052,100.0,59.5,191.5,19.9,12.9,0,45,0,79,1,0,8,82
2052,100.0,59.5,191.5,19.9,12.9,0,45,0,79,1,0,8,82
2052,100.0,59.5,191.5,19.9,12.9,0,45,0,79,1,0,8,82
2644,100.0,51.5,191.9,21.0,12.9,0,45,0,79,1,0,8,87
2644,100.0,51.5,191.9,21.0,12.9,0,45,0,79,1,0,8,87
2644,100.0,51.5,191.9,21.0,12.9,0,45,0,79,1,0,8,87
2644,100.0,51.5,191.9,21.0,12.9,0,45,0,79,1,0,8,87
3084,100.0,27.3,190.7,3.1,12.8,0,42,0,79,1,0,8,88
3084,100.0,27.3,190.7,3.1,12.8,0,42,0,79,1,0,8,88
3084,100.0,27.3,190.7,3.1,12.8,0,42,0,79,1,0,8,88
3084,100.0,27.3,190.7,3.1,12.8,0,42,0,79,1,0,8,88
2810,100.0,13.8,190.9,1.9,12.8,0,44,0,78,1,0,8,89
2810,100.0,13.8,190.9,1.9,12.8,0,44,0,78,1,0,8,89
2810,100.0,13.8,190.9,1.9,12.8,0,44,0,78,1,0,8,89
2810,100.0,13.8,190.9,1.9,12.8,0,44,0,78,1,0,8,89
2507,100.0,13.6,191.4,1.9,12.9,0,45,0,80,1,0,8,87
2507,100.0,13.6,191.4,1.9,12.9,0,45,0,80,1,0,8,87
2507,100.0,13.6,191.4,1.9,12.9,0,45,0,80,1,0,8,87
2507,100.0,13.6,191.4,1.9,12.9,0,45,0,80,1,0,8,87
2210,100.0,14.7,191.7,1.9,12.9,0,35,0,75,1,0,8,85
2210,100.0,14.7,191.7,1.9,12.9,0,35,0,75,1,0,8,85
2210,100.0,14.7,191.7,1.9,12.9,0,35,0,75,1,0,8,85
1935,100.0,16.1,191.9,1.9,12.9,0,35,0,75,1,0,8,85
1935,100.0,16.1,191.9,1.9,12.9,0,38,0,78,1,0,8,82
1935,100.0,16.1,191.9,1.9,12.9,0,38,0,78,1,0,8,82
1935,100.0,16.1,191.9,1.9,12.9,0,38,0,78,1,0,8,82
1669,100.0,17.3,191.8,1.9,12.9,0,38,0,78,1,0,8,82
1669,100.0,17.3,191.8,1.9,12.9,0,44,0,78,1,0,8,81
1669,100.0,17.3,191.8,1.9,12.9,0,44,0,78,1,0,8,81
1669,100.0,17.3,191.8,1.9,12.9,0,44,0,78,1,0,8,81
1441,100.0,18.9,191.8,1.9,12.8,0,44,0,78,1,0,8,81
1441,100.0,18.9,191.8,1.9,12.8,0,37,0,73,1,0,8,67
1441,100.0,18.9,191.8,1.9,12.8,0,37,0,73,1,0,8,67
1441,100.0,18.9,191.8,1.9,12.8,0,37,0,73,1,0,8,67
1219,100.0,20.9,191.2,1.9,12.8,0,37,0,73,1,0,8,67
1219,100.0,20.9,191.2,1.9,12.8,0,60,0,80,1,0,8,61
1219,100.0,20.9,191.2,1.9,12.8,0,60,0,80,1,0,8,61
1219,100.0,20.9,191.2,1.9,12.8,0,60,0,80,1,0,8,61
1053,100.0,22.5,191.3,1.9,12.8,0,60,0,80,1,0,8,61
1053,100.0,22.5,191.3,1.9,12.8,0,59,0,80,1,0,8,52
1053,100.0,22.5,191.3,1.9,12.8,0,59,0,80,1,0,8,52
1053,100.0,22.5,191.3,1.9,12.8,0,59,0,80,1,0,8,52
928,100.0,24.9,191.0,1.9,12.8,0,59,0,80,1,0,8,52
928,100.0,24.9,191.0,1.9,12.8,0,33,0,71,1,0,8,41
928,100.0,24.9,191.0,1.9,12.8,0,33,0,71,1,0,8,41
928,100.0,24.9,191.0,1.9,12.8,0,33,0,71,1,0,8,41
871,100.0,26.7,190.9,1.9,12.8,0,33,0,71,1,0,8,41
871,100.0,26.7,190.9,1.9,12.8,0,40,0,73,1,0,8,42
871,100.0,26.7,190.9,1.9,12.8,0,40,0,73,1,0,8,42
871,100.0,26.7,190.9,1.9,12.8,0,40,0,73,1,0,8,42
832,100.0,27.9,190.9,1.9,12.9,0,40,0,73,1,0,8,42
832,100.0,27.9,190.9,1.9,12.9,0,44,0,75,1,0,8,37
832,100.0,27.9,190.9,1.9,12.9,0,44,0,75,1,0,8,37
832,100.0,27.9,190.9,1.9,12.9,0,44,0,75,1,0,8,37
791,100.0,29.2,191.0,1.9,12.9,0,44,0,75,1,0,8,37
791,100.0,29.2,191.0,1.9,12.9,0,41,0,72,1,0,8,40
791,100.0,29.2,191.0,1.9,12.9,0,41,0,72,1,0,8,40
791,100.0,29.2,191.0,1.9,12.9,0,41,0,72,1,0,8,40
761,100.0,30.0,190.7,1.9,12.9,0,30,0,68,1,0,8,35
761,100.0,30.0,190.7,1.9,12.9,0,30,0,68,1,0,8,35
761,100.0,30.0,190.7,1.9,12.9,0,30,0,68,1,0,8,35
761,100.0,30.0,190.7,1.9,12.9,0,30,0,68,1,0,8,35
728,100.0,31.0,190.6,1.9,12.9,0,36,0,80,1,0,8,34
728,100.0,31.0,190.6,1.9,12.9,0,36,0,80,1,0,8,34
728,100.0,31.0,190.6,1.9,12.9,0,36,0,80,1,0,8,34
728,100.0,31.0,190.6,1.9,12.9,0,36,0,80,1,0,8,34
700,100.0,32.2,190.7,1.9,12.8,0,36,0,80,1,0,8,34
700,100.0,32.2,190.7,1.9,12.8,0,46,0,80,1,0,8,31
700,100.0,32.2,190.7,1.9,12.8,0,46,0,80,1,0,8,31
700,100.0,32.2,190.7,1.9,12.8,0,46,0,80,1,0,8,31
674,100.0,33.4,190.6,1.9,12.8,0,34,0,69,1,0,8,32
674,100.0,33.4,190.6,1.9,12.8,0,34,0,69,1,0,8,32
674,100.0,33.4,190.6,1.9,12.8,0,34,0,69,1,0,8,32
674,100.0,33.4,190.6,1.9,12.8,0,34,0,69,1,0,8,32
688,100.0,33.9,190.6,1.9,12.8,0,30,0,80,1,0,8,35
688,100.0,33.9,190.6,1.9,12.8,0,30,0,80,1,0,8,35
688,100.0,33.9,190.6,1.9,12.8,0,30,0,80,1,0,8,35
688,100.0,33.9,190.6,1.9,12.8,0,30,0,80,1,0,8,35
686,100.0,34.3,190.2,1.9,12.8,0,53,0,80,1,0,8,33
686,100.0,34.3,190.2,1.9,12.8,0,53,0,80,1,0,8,33
686,100.0,34.3,190.2,1.9,12.8,0,53,0,80,1,0,8,33
686,100.0,34.3,190.2,1.9,12.8,0,53,0,80,1,0,8,33
711,100.0,34.3,190.7,1.9,12.9,0,53,0,80,1,0,8,33
711,100.0,34.3,190.7,1.9,12.9,0,46,0,72,1,0,8,38
711,100.0,34.3,190.7,1.9,12.9,0,46,0,72,1,0,8,38
711,100.0,34.3,190.7,1.9,12.9,0,46,0,72,1,0,8,38
742,100.0,33.4,190.5,1.9,12.8,0,27,0,66,1,0,8,37
742,100.0,33.4,190.5,1.9,12.8,0,27,0,66,1,0,8,37
742,100.0,33.4,190.5,1.9,12.8,0,27,0,66,1,0,8,37
772,100.0,32.5,190.2,1.9,12.8,0,27,0,66,1,0,8,37
772,100.0,32.5,190.2,1.9,12.8,0,23,0,69,1,0,8,37
772,100.0,32.5,190.2,1.9,12.8,0,23,0,69,1,0,8,37
772,100.0,32.5,190.2,1.9,12.8,0,23,0,69,1,0,8,37
792,100.0,31.7,190.2,1.9,12.8,0,23,0,69,1,0,8,37
792,100.0,31.7,190.2,1.9,12.8,0,24,0,74,1,0,8,39
792,100.0,31.7,190.2,1.9,12.8,0,24,0,74,1,0,8,39
792,100.0,31.7,190.2,1.9,12.8,0,24,0,74,1,0,8,39
792,100.0,31.0,190.3,1.9,12.8,0,24,0,74,1,0,8,39
792,100.0,31.0,190.3,1.9,12.8,0,31,0,80,1,0,8,38
792,100.0,31.0,190.3,1.9,12.8,0,31,0,80,1,0,8,38
792,100.0,31.0,190.3,1.9,12.8,0,31,0,80,1,0,8,38
786,100.0,31.1,189.9,1.9,12.8,0,31,0,80,1,0,8,38
786,100.0,31.1,189.9,1.9,12.8,0,30,0,80,1,0,8,36
786,100.0,31.1,189.9,1.9,12.8,0,30,0,80,1,0,8,36
786,100.0,31.1,189.9,1.9,12.8,0,30,0,80,1,0,8,36
785,100.0,30.7,190.1,1.9,12.8,0,30,0,80,1,0,8,36
785,100.0,30.7,190.1,1.9,12.8,0,34,0,80,1,0,8,39
785,100.0,30.7,190.1,1.9,12.8,0,34,0,80,1,0,8,39
785,100.0,30.7,190.1,1.9,12.8,0,34,0,80,1,0,8,39
783,100.0,30.8,190.3,1.9,12.8,0,34,0,80,1,0,8,39
783,100.0,30.8,190.3,1.9,12.8,0,35,0,80,1,0,8,36
783,100.0,30.8,190.3,1.9,12.8,0,35,0,80,1,0,8,36
783,100.0,30.8,190.3,1.9,12.8,0,35,0,80,1,0,8,36
768,100.0,30.8,190.0,1.9,12.8,0,35,0,80,1,0,8,36
768,100.0,30.8,190.0,1.9,12.8,0,35,0,80,1,0,7,36
768,100.0,30.8,190.0,1.9,12.8,0,35,0,80,1,0,7,36
768,100.0,30.8,190.0,1.9,12.8,0,35,0,80,1,0,7,36
765,100.0,30.9,190.1,1.9,12.9,0,35,0,80,1,0,7,36
765,100.0,30.9,190.1,1.9,12.9,0,51,0,80,1,0,8,37
765,100.0,30.9,190.1,1.9,12.9,0,51,0,80,1,0,8,37
765,100.0,30.9,190.1,1.9,12.9,0,51,0,80,1,0,8,37
744,100.0,31.3,190.6,1.9,12.9,0,51,0,80,1,0,8,37
744,100.0,31.3,190.6,1.9,12.9,0,40,0,68,1,0,8,38
744,100.0,31.3,190.6,1.9,12.9,0,40,0,68,1,0,8,38
744,100.0,31.3,190.6,1.9,12.9,0,40,0,68,1,0,8,38
730,100.0,31.5,189.9,1.9,12.9,0,40,0,68,1,0,8,38
730,100.0,31.5,189.9,1.9,12.9,0,36,0,71,1,0,8,34
730,100.0,31.5,189.9,1.9,12.9,0,36,0,71,1,0,8,34
730,100.0,31.5,189.9,1.9,12.9,0,36,0,71,1,0,8,34
728,100.0,31.9,190.2,1.9,12.9,0,36,0,71,1,0,8,34
728,100.0,31.9,190.2,1.9,12.9,0,29,0,79,1,0,8,35
728,100.0,31.9,190.2,1.9,12.9,0,29,0,79,1,0,8,35
728,100.0,31.9,190.2,1.9,12.9,0,29,0,79,1,0,8,35
728,100.0,32.3,190.0,1.9,12.9,0,29,0,79,1,0,8,35
728,100.0,32.3,190.0,1.9,12.9,0,46,0,80,1,0,8,36
728,100.0,32.3,190.0,1.9,12.9,0,46,0,80,1,0,8,36
728,100.0,32.3,190.0,1.9,12.9,0,46,0,80,1,0,8,36
730,100.0,32.5,190.0,1.9,12.9,0,46,0,80,1,0,8,36
730,100.0,32.5,190.0,1.9,12.9,0,44,0,80,1,0,8,37
730,100.0,32.5,190.0,1.9,12.9,0,44,0,80,1,0,8,37
730,100.0,32.5,190.0,1.9,12.9,0,44,0,80,1,0,8,37
732,100.0,32.3,190.1,1.9,12.9,0,44,0,80,1,0,8,37
732,100.0,32.3,190.1,1.9,12.9,0,49,0,75,1,0,8,34
732,100.0,32.3,190.1,1.9,12.9,0,49,0,75,1,0,8,34
732,100.0,32.3,190.1,1.9,12.9,0,49,0,75,1,0,8,34
744,100.0,32.1,190.1,1.9,12.9,0,49,0,75,1,0,8,34
744,100.0,32.1,190.1,1.9,12.9,0,38,0,71,1,0,8,33
744,100.0,32.1,190.1,1.9,12.9,0,38,0,71,1,0,8,33
739,100.0,32.1,190.1,1.9,12.9,0,38,0,71,1,0,8,33
739,100.0,32.3,190.0,1.9,12.9,0,38,0,71,1,0,8,33
739,100.0,32.3,190.0,1.9,12.9,0,31,0,75,1,0,8,36
739,100.0,32.3,190.0,1.9,12.9,0,31,0,75,1,0,8,36
748,100.0,32.3,190.0,1.9,12.9,0,31,0,75,1,0,8,36
748,100.0,32.0,190.1,1.9,12.9,0,31,0,75,1,0,8,36
748,100.0,32.0,190.1,1.9,12.9,0,30,0,80,1,0,8,37
748,100.0,32.0,190.1,1.9,12.9,0,30,0,80,1,0,8,37
754,100.0,32.0,190.1,1.9,12.9,0,30,0,80,1,0,8,37
754,100.0,32.0,190.1,1.9,12.9,0,30,0,80,1,0,8,37
754,100.0,32.0,190.1,1.9,12.9,0,41,0,80,1,0,8,36
754,100.0,32.0,190.1,1.9,12.9,0,41,0,80,1,0,8,36
751,100.0,31.7,190.2,1.9,12.9,0,41,0,80,1,0,8,36
751,100.0,31.7,190.2,1.9,12.9,0,41,0,80,1,0,8,36
751,100.0,31.7,190.2,1.9,12.9,0,58,0,80,1,0,7,35
751,100.0,31.7,190.2,1.9,12.9,0,58,0,80,1,0,7,35
751,100.0,32.0,190.4,1.9,12.8,0,58,0,80,1,0,7,35
751,100.0,32.0,190.4,1.9,12.8,0,58,0,80,1,0,7,35
751,100.0,32.0,190.4,1.9,12.8,0,52,0,79,1,0,8,39
751,100.0,32.0,190.4,1.9,12.8,0,52,0,79,1,0,8,39
764,100.0,31.6,190.1,1.9,12.8,0,52,0,79,1,0,8,39
764,100.0,31.6,190.1,1.9,12.8,0,52,0,79,1,0,8,39
764,100.0,31.6,190.1,1.9,12.8,0,44,0,72,1,0,8,39
764,100.0,31.6,190.1,1.9,12.8,0,44,0,72,1,0,8,39
765,100.0,31.4,190.3,1.9,12.8,0,44,0,72,1,0,8,39
765,100.0,31.4,190.3,1.9,12.8,0,44,0,72,1,0,8,39
765,100.0,31.4,190.3,1.9,12.8,0,39,0,68,1,0,8,34
765,100.0,31.4,190.3,1.9,12.8,0,39,0,68,1,0,8,34
764,100.0,31.3,190.3,1.9,12.8,0,39,0,68,1,0,8,34
764,100.0,31.3,190.3,1.9,12.8,0,39,0,68,1,0,8,34
764,100.0,31.3,190.3,1.9,12.8,0,37,0,67,1,0,8,36
764,100.0,31.3,190.3,1.9,12.8,0,37,0,67,1,0,8,36
765,100.0,31.4,190.3,1.9,12.8,0,37,0,67,1,0,8,36
765,100.0,31.4,190.3,1.9,12.8,0,37,0,67,1,0,8,36
765,100.0,31.4,190.3,1.9,12.8,0,26,0,69,1,0,8,37
765,100.0,31.4,190.3,1.9,12.8,0,26,0,69,1,0,8,37
768,100.0,31.2,190.5,1.9,12.9,0,26,0,69,1,0,8,37
768,100.0,31.2,190.5,1.9,12.9,0,26,0,69,1,0,8,37
768,100.0,31.2,190.5,1.9,12.9,0,31,0,73,1,0,8,36
768,100.0,31.2,190.5,1.9,12.9,0,31,0,73,1,0,8,36
757,100.0,31.2,190.6,1.9,12.9,0,31,0,73,1,0,8,36
757,100.0,31.2,190.6,1.9,12.9,0,31,0,73,1,0,8,36
757,100.0,31.2,190.6,1.9,12.9,0,27,0,78,1,0,8,34
757,100.0,31.2,190.6,1.9,12.9,0,27,0,78,1,0,8,34
760,100.0,31.4,190.5,1.9,12.9,0,27,0,78,1,0,8,34
760,100.0,31.4,190.5,1.9,12.9,0,27,0,78,1,0,8,34
760,100.0,31.4,190.5,1.9,12.9,0,38,0,80,1,0,8,37
760,100.0,31.4,190.5,1.9,12.9,0,38,0,80,1,0,8,37
745,100.0,31.4,190.6,1.9,12.9,0,38,0,80,1,0,8,37
745,100.0,31.4,190.6,1.9,12.9,0,38,0,80,1,0,8,37
745,100.0,31.4,190.6,1.9,12.9,0,49,0,80,1,0,8,37
745,100.0,31.4,190.6,1.9,12.9,0,49,0,80,1,0,8,37
723,100.0,31.7,190.5,1.9,12.9,0,49,0,80,1,0,8,37
723,100.0,31.7,190.5,1.9,12.9,0,49,0,80,1,0,8,37
723,100.0,31.7,190.5,1.9,12.9,0,53,0,80,1,0,8,34
723,100.0,31.7,190.5,1.9,12.9,0,53,0,80,1,0,8,34
722,100.0,32.3,190.4,1.9,12.9,0,53,0,80,1,0,8,34
722,100.0,32.3,190.4,1.9,12.9,0,49,0,73,1,0,8,33
722,100.0,32.3,190.4,1.9,12.9,0,49,0,73,1,0,8,33
717,100.0,32.3,190.4,1.9,12.9,0,49,0,73,1,0,8,33
717,100.0,32.6,190.4,1.9,12.9,0,49,0,73,1,0,8,33
717,100.0,32.6,190.4,1.9,12.9,0,49,0,73,1,0,8,36
717,100.0,32.6,190.4,1.9,12.9,0,27,0,66,1,0,8,36
715,100.0,32.9,190.5,1.9,12.8,0,27,0,66,1,0,8,36
715,100.0,32.9,190.5,1.9,12.8,0,27,0,66,1,0,8,36
715,100.0,32.9,190.5,1.9,12.8,0,27,0,66,1,0,8,36
715,100.0,32.9,190.5,1.9,12.8,0,29,0,77,1,0,8,33
719,100.0,32.8,190.5,1.9,12.9,0,29,0,77,1,0,8,33
719,100.0,32.8,190.5,1.9,12.9,0,29,0,77,1,0,8,33
719,100.0,32.8,190.5,1.9,12.9,0,34,0,80,1,0,8,36
719,100.0,32.8,190.5,1.9,12.9,0,34,0,80,1,0,8,36
727,100.0,32.9,190.5,1.9,12.9,0,34,0,80,1,0,8,36
727,100.0,32.9,190.5,1.9,12.9,0,34,0,80,1,0,8,36
727,100.0,32.9,190.5,1.9,12.9,0,52,0,80,1,0,8,36
727,100.0,32.9,190.5,1.9,12.9,0,52,0,80,1,0,8,36
741,100.0,32.6,190.6,1.9,12.9,0,52,0,80,1,0,8,36
741,100.0,32.6,190.6,1.9,12.9,0,52,0,80,1,0,8,36
741,100.0,32.6,190.6,1.9,12.9,0,52,0,80,1,0,8,37
741,100.0,32.6,190.6,1.9,12.9,0,48,0,80,1,0,8,37
754,100.0,32.2,190.5,1.9,12.8,0,48,0,80,1,0,8,37
754,100.0,32.2,190.5,1.9,12.8,0,48,0,80,1,0,8,37
754,100.0,32.2,190.5,1.9,12.8,0,48,0,80,1,0,8,36
754,100.0,32.2,190.5,1.9,12.8,0,55,0,80,1,0,8,36
755,100.0,32.0,190.2,1.9,12.9,0,55,0,80,1,0,8,36
755,100.0,32.0,190.2,1.9,12.9,0,55,0,80,1,0,8,36
755,100.0,32.0,190.2,1.9,12.9,0,42,0,74,1,0,8,36
755,100.0,32.0,190.2,1.9,12.9,0,42,0,74,1,0,8,36
765,100.0,31.7,190.5,1.9,12.9,0,42,0,74,1,0,8,36
765,100.0,31.7,190.5,1.9,12.9,0,42,0,74,1,0,8,36
765,100.0,31.7,190.5,1.9,12.9,0,49,0,79,1,0,8,34
765,100.0,31.7,190.5,1.9,12.9,0,49,0,79,1,0,8,34
759,100.0,31.3,189.6,1.9,12.9,0,49,0,79,1,0,8,34
759,100.0,31.3,189.6,1.9,12.9,0,49,0,79,1,0,8,34
759,100.0,31.3,189.6,1.9,12.9,0,51,0,78,1,0,8,39
759,100.0,31.3,189.6,1.9,12.9,0,51,0,78,1,0,8,39
744,100.0,31.5,190.3,1.9,12.9,0,51,0,78,1,0,8,39
744,100.0,31.5,190.3,1.9,12.9,0,51,0,78,1,0,8,39
744,100.0,31.5,190.3,1.9,12.9,0,45,0,77,1,0,8,37
744,100.0,31.5,190.3,1.9,12.9,0,45,0,77,1,0,8,37
748,100.0,31.6,190.6,1.9,12.9,0,45,0,77,1,0,8,37
748,100.0,31.6,190.6,1.9,12.9,0,45,0,77,1,0,8,37
748,100.0,31.6,190.6,1.9,12.9,0,43,0,72,1,0,8,35
748,100.0,31.6,190.6,1.9,12.9,0,43,0,72,1,0,8,35
731,100.0,32.0,190.6,1.9,12.9,0,43,0,72,1,0,8,35
731,100.0,32.0,190.6,1.9,12.9,0,43,0,72,1,0,8,35
731,100.0,32.0,190.6,1.9,12.9,0,52,0,76,1,0,8,32
731,100.0,32.0,190.6,1.9,12.9,0,52,0,76,1,0,8,32
735,100.0,31.8,190.5,1.9,12.9,0,52,0,76,1,0,8,32
735,100.0,31.8,190.5,1.9,12.9,0,52,0,76,1,0,8,32
735,100.0,31.8,190.5,1.9,12.9,0,40,0,71,1,0,7,39
735,100.0,31.8,190.5,1.9,12.9,0,40,0,71,1,0,7,39
731,100.0,32.2,190.9,1.9,12.9,0,40,0,71,1,0,7,39
731,100.0,32.2,190.9,1.9,12.9,0,40,0,71,1,0,7,39
731,100.0,32.2,190.9,1.9,12.9,0,29,0,68,1,0,8,37
731,100.0,32.2,190.9,1.9,12.9,0,29,0,68,1,0,8,37
740,100.0,32.2,190.6,1.9,12.9,0,29,0,68,1,0,8,37
740,100.0,32.2,190.6,1.9,12.9,0,29,0,68,1,0,8,37
740,100.0,32.2,190.6,1.9,12.9,0,27,0,67,1,0,7,35
740,100.0,32.2,190.6,1.9,12.9,0,27,0,67,1,0,7,35
739,100.0,32.2,190.1,1.9,12.9,0,27,0,67,1,0,7,35
739,100.0,32.2,190.1,1.9,12.9,0,27,0,67,1,0,7,35
739,100.0,32.2,190.1,1.9,12.9,0,26,0,73,1,0,8,33
726,100.0,32.3,190.2,1.9,12.9,0,26,0,73,1,0,8,33
726,100.0,32.3,190.2,1.9,12.9,0,26,0,73,1,0,8,33
726,100.0,32.3,190.2,1.9,12.9,0,26,0,73,1,0,8,33
726,100.0,32.3,190.2,1.9,12.9,0,30,0,80,1,0,8,36
729,100.0,32.3,190.6,1.9,12.9,0,30,0,80,1,0,8,36
729,100.0,32.3,190.6,1.9,12.9,0,30,0,80,1,0,8,36
729,100.0,32.3,190.6,1.9,12.9,0,30,0,80,1,0,8,36
729,100.0,32.3,190.6,1.9,12.9,0,32,0,80,1,0,8,35
725,100.0,32.6,190.5,1.9,12.9,0,32,0,80,1,0,8,35
725,100.0,32.6,190.5,1.9,12.9,0,32,0,80,1,0,8,35
725,100.0,32.6,190.5,1.9,12.9,0,32,0,80,1,0,8,35
725,100.0,32.6,190.5,1.9,12.9,0,40,0,80,1,0,7,37
746,100.0,32.2,190.0,1.9,12.9,0,40,0,80,1,0,7,37
746,100.0,32.2,190.0,1.9,12.9,0,40,0,80,1,0,7,37
746,100.0,32.2,190.0,1.9,12.9,0,40,0,80,1,0,7,37
746,100.0,32.2,190.0,1.9,12.9,0,36,0,80,1,0,8,36
751,100.0,32.1,190.5,1.9,12.9,0,36,0,80,1,0,8,36
751,100.0,32.1,190.5,1.9,12.9,0,36,0,80,1,0,8,36
751,100.0,32.1,190.5,1.9,12.9,0,36,0,80,1,0,8,36
751,100.0,32.1,190.5,1.9,12.9,0,39,0,80,1,0,8,36
752,100.0,31.8,190.4,1.9,12.9,0,39,0,80,1,0,8,36
752,100.0,31.8,190.4,1.9,12.9,0,39,0,80,1,0,8,36
752,100.0,31.8,190.4,1.9,12.9,0,39,0,80,1,0,8,36
752,100.0,31.8,190.4,1.9,12.9,0,53,0,80,1,0,8,36
749,100.0,31.9,190.3,1.9,12.9,0,53,0,80,1,0,8,36
749,100.0,31.9,190.3,1.9,12.9,0,53,0,80,1,0,8,36
749,100.0,31.9,190.3,1.9,12.9,0,53,0,80,1,0,8,36
749,100.0,31.9,190.3,1.9,12.9,0,48,0,80,1,0,7,40
748,100.0,31.6,190.4,1.9,12.9,0,48,0,80,1,0,7,40
748,100.0,31.6,190.4,1.9,12.9,0,48,0,80,1,0,7,40
748,100.0,31.6,190.4,1.9,12.9,0,48,0,80,1,0,7,40
748,100.0,31.6,190.4,1.9,12.9,0,51,0,80,1,0,8,33
747,100.0,31.7,190.6,1.9,12.9,0,51,0,80,1,0,8,33
747,100.0,31.7,190.6,1.9,12.9,0,51,0,80,1,0,8,33
747,100.0,31.7,190.6,1.9,12.9,0,51,0,80,1,0,8,33
747,100.0,31.7,190.6,1.9,12.9,0,45,0,78,1,0,8,39
727,100.0,31.9,190.3,1.9,12.9,0,45,0,78,1,0,8,39
727,100.0,31.9,190.3,1.9,12.9,0,45,0,78,1,0,8,39
727,100.0,31.9,190.3,1.9,12.9,0,45,0,78,1,0,8,39
727,100.0,31.9,190.3,1.9,12.9,0,52,0,80,1,0,8,36
732,100.0,32.3,190.4,1.9,12.9,0,52,0,80,1,0,8,36
732,100.0,32.3,190.4,1.9,12.9,0,52,0,80,1,0,8,36
732,100.0,32.3,190.4,1.9,12.9,0,52,0,80,1,0,8,36
732,100.0,32.3,190.4,1.9,12.9,0,49,0,79,1,0,8,35
736,100.0,32.1,190.6,1.9,12.9,0,49,0,79,1,0,8,35
736,100.0,32.1,190.6,1.9,12.9,0,49,0,79,1,0,8,35
736,100.0,32.1,190.6,1.9,12.9,0,49,0,79,1,0,8,35
736,100.0,32.1,190.6,1.9,12.9,0,46,0,76,1,0,8,33
737,100.0,32.2,190.6,1.9,12.9,0,46,0,76,1,0,8,33
737,100.0,32.2,190.6,1.9,12.9,0,46,0,76,1,0,8,33
737,100.0,32.2,190.6,1.9,12.9,0,46,0,76,1,0,8,33
737,100.0,32.2,190.6,1.9,12.9,0,44,0,75,1,0,8,38
751,100.0,32.0,191.0,1.9,12.9,0,44,0,75,1,0,8,38
751,100.0,32.0,191.0,1.9,12.9,0,44,0,75,1,0,8,38
751,100.0,32.0,191.0,1.9,12.9,0,44,0,75,1,0,8,38
751,100.0,32.0,191.0,1.9,12.9,0,48,0,78,1,0,8,36
747,100.0,31.9,190.8,1.9,12.9,0,48,0,78,1,0,8,36
747,100.0,31.9,190.8,1.9,12.9,0,48,0,78,1,0,8,36
747,100.0,31.9,190.8,1.9,12.9,0,51,0,77,1,0,8,35
744,100.0,32.0,190.8,1.9,12.9,0,51,0,77,1,0,8,35
744,100.0,32.0,190.8,1.9,12.9,0,51,0,77,1,0,8,35
744,100.0,32.0,190.8,1.9,12.9,0,51,0,77,1,0,8,35
744,100.0,32.0,190.8,1.9,12.9,0,48,0,75,1,0,8,33
738,100.0,31.9,190.5,1.9,12.9,0,48,0,75,1,0,8,33
738,100.0,31.9,190.5,1.9,12.9,0,48,0,75,1,0,8,33
738,100.0,31.9,190.5,1.9,12.9,0,48,0,75,1,0,8,33
738,100.0,31.9,190.5,1.9,12.9,0,47,0,73,1,0,8,37
751,100.0,32.0,190.6,1.9,12.9,0,47,0,73,1,0,8,37
751,100.0,32.0,190.6,1.9,12.9,0,47,0,73,1,0,8,37
751,100.0,32.0,190.6,1.9,12.9,0,47,0,73,1,0,8,37
751,100.0,32.0,190.6,1.9,12.9,0,54,0,80,1,0,7,36
744,100.0,31.9,190.7,1.9,12.9,0,54,0,80,1,0,7,36
744,100.0,31.9,190.7,1.9,12.9,0,54,0,80,1,0,7,36
744,100.0,31.9,190.7,1.9,12.9,0,54,0,80,1,0,7,36
744,100.0,31.9,190.7,1.9,12.9,0,49,0,80,1,0,8,36
749,100.0,32.0,190.6,1.9,12.9,0,49,0,80,1,0,8,36
749,100.0,32.0,190.6,1.9,12.9,0,49,0,80,1,0,8,36
749,100.0,32.0,190.6,1.9,12.9,0,49,0,80,1,0,8,36
749,100.0,32.0,190.6,1.9,12.9,0,54,0,80,1,0,8,34
750,100.0,31.8,190.5,1.9,12.9,0,54,0,80,1,0,8,34
750,100.0,31.8,190.5,1.9,12.9,0,54,0,80,1,0,8,34
750,100.0,31.8,190.5,1.9,12.9,0,54,0,80,1,0,8,34
747,100.0,31.9,190.6,1.9,12.9,0,53,0,80,1,0,8,39
747,100.0,31.9,190.6,1.9,12.9,0,53,0,80,1,0,8,39
